Date,Open,High,Low,Close,Change,Volume
4-Sep-18,"30,551.65","30,717.99","30,532.49","30,666.45",132.9,"126,569,040"
3-Sep-18,"30,655.93","30,656.34","30,341.28","30,533.55",-120.28,"159,211,380"
31-Aug-18,"30,664.38","30,804.65","30,535.35","30,653.83",8.72,"159,844,350"
30-Aug-18,"30,752.63","30,779.48","30,381.63","30,645.11",-90.92,"191,518,940"
29-Aug-18,"30,771.64","30,816.74","30,542.34","30,736.02",-21.21,"134,665,696"
28-Aug-18,"30,980.25","31,038.73","30,677.51","30,757.23",-218.29,"183,665,330"
27-Aug-18,"30,907.31","31,089.68","30,907.31","30,975.52",85.88,"217,587,420"
24-Aug-18,"30,775.27","30,893.03","30,697.21","30,889.64",124.83,"115,892,730"
20-Aug-18,"30,821.02","30,875.05","30,627.55","30,764.81",38.72,"147,552,050"
17-Aug-18,"30,434.96","30,772.59","30,430.75","30,726.09",304.1,"194,194,430"
16-Aug-18,"30,713.32","30,744.73","30,313.07","30,421.99",-301.2,"142,178,380"
15-Aug-18,"30,888.69","30,937.86","30,674.32","30,723.19",-98.78,"145,252,660"
13-Aug-18,"30,946.43","30,983.23","30,809.45","30,821.97",-123.81,"163,221,900"
10-Aug-18,"30,968.32","31,087.40","30,918.59","30,945.78",1.08,"250,067,170"
9-Aug-18,"30,927.75","31,043.66","30,891.12","30,944.70",34.13,"206,167,710"
8-Aug-18,"30,959.79","30,995.39","30,877.60","30,910.57",-35.47,"191,469,580"
7-Aug-18,"30,970.18","31,056.06","30,911.16","30,946.04",0.9,"239,517,630"
6-Aug-18,"30,909.85","31,042.31","30,857.46","30,945.14",69.72,"153,814,580"
3-Aug-18,"30,680.77","30,903.18","30,605.71","30,875.42",160.14,"203,027,240"
2-Aug-18,"31,104.78","31,131.76","30,679.51","30,715.28",-339.16,"284,514,490"
1-Aug-18,"30,927.07","31,087.49","30,840.78","31,054.44",145.98,"278,401,400"
31-Jul-18,"31,351.04","31,352.18","30,851.52","30,908.46",-395.74,"274,543,140"
30-Jul-18,"30,872.75","31,326.22","30,872.75","31,304.20",590.79,"377,933,440"
27-Jul-18,"30,391.46","30,754.81","30,357.07","30,713.41",336.34,"385,493,950"
26-Jul-18,"30,397.16","30,414.79","30,185.78","30,377.07",357.83,"254,328,590"
24-Jul-18,"29,528.63","30,115.36","29,517.59","30,019.24",505.96,"190,849,320"
23-Jul-18,"29,948.29","29,948.37","29,462.78","29,513.28",-433.73,"108,999,860"
20-Jul-18,"30,299.47","30,299.47","29,855.17","29,947.01",-323.63,"222,675,160"
19-Jul-18,"29,919.09","30,303.17","29,919.09","30,270.64",539.77,"337,087,170"
18-Jul-18,"29,252.76","29,781.16","29,250.10","29,730.87",512.84,"247,827,150"
17-Jul-18,"28,903.83","29,262.79","28,833.10","29,218.03",298.01,"141,973,390"
16-Jul-18,"29,427.58","29,485.67","28,775.07","28,920.02",-444.04,"147,480,210"
13-Jul-18,"29,044.91","29,383.16","29,044.91","29,364.06",313.18,"124,749,820"
12-Jul-18,"28,960.96","29,059.01","28,752.01","29,050.88",84.03,"108,897,520"
11-Jul-18,"28,922.89","29,268.23","28,706.69","28,966.85",20.19,"128,425,990"
10-Jul-18,"28,878.62","29,059.82","28,386.47","28,946.66",56.06,"167,810,810"
9-Jul-18,"29,548.77","29,559.74","28,747.10","28,890.60",-628.45,"123,582,750"
6-Jul-18,"29,467.26","29,620.91","29,357.48","29,519.05",23.79,"103,893,040"
5-Jul-18,"29,497.30","29,750.34","29,350.23","29,495.26",-4.99,"143,175,860"
4-Jul-18,"30,322.86","30,322.86","29,470.57","29,500.25",-829.45,"117,598,250"
3-Jul-18,"30,427.94","30,436.09","30,304.54","30,329.70",-97.03,"104,081,650"
2-Jul-18,"30,605.71","30,707.14","30,351.89","30,426.73",-156.18,"84,504,630"
29-Jun-18,"30,479.69","30,582.91","30,336.13","30,582.91",103.11,"166,083,620"
28-Jun-18,"30,217.00","30,527.27","30,129.56","30,479.80",265.23,"159,817,670"
27-Jun-18,"30,046.51","30,333.79","30,046.51","30,214.57",196.21,"235,495,870"
26-Jun-18,"29,768.42","30,078.23","29,683.47","30,018.36",261.66,"179,771,320"
25-Jun-18,"30,158.15","30,280.74","29,709.62","29,756.69",-395.6,"166,648,760"
22-Jun-18,"30,682.42","30,761.51","30,118.23","30,152.29",-539.05,"178,968,490"
21-Jun-18,"31,155.58","31,161.40","30,669.87","30,691.34",-513.48,"241,681,410"
20-Jun-18,"31,645.20","31,686.10","31,181.33","31,204.82",-433.85,"136,375,780"
19-Jun-18,"31,687.88","31,757.38","31,567.41","31,638.67",-52.8,"123,266,670"
14-Jun-18,"31,565.68","31,723.16","31,551.58","31,691.47",138.37,"117,539,200"
13-Jun-18,"31,412.15","31,640.78","31,412.15","31,553.10",139.46,"111,897,760"
12-Jun-18,"31,793.91","31,844.07","31,381.90","31,413.63",-402.34,"137,787,990"
11-Jun-18,"31,912.54","31,993.72","31,774.22","31,815.97",-56.11,"160,149,920"
7-Jun-18,"32,001.63","32,099.80","31,852.27","31,872.08",-112.05,"227,213,850"
6-Jun-18,"31,853.36","32,003.86","31,783.36","31,984.13",175.99,"223,429,210"
5-Jun-18,"31,608.97","31,843.29","31,560.87","31,808.14",209.98,"166,489,930"
4-Jun-18,"31,399.58","31,616.12","31,306.15","31,598.16",196.95,"118,042,040"
1-Jun-18,"31,353.03","31,439.82","31,330.50","31,401.21",38.93,"59,227,650"
31-May-18,"31,188.85","31,392.00","31,138.46","31,362.28",202.58,"142,623,760"
30-May-18,"31,205.66","31,261.83","31,054.40","31,159.69",-21.75,"133,730,350"
29-May-18,"30,839.09","31,208.66","30,829.54","31,181.44",348.33,"120,301,210"
28-May-18,"30,686.11","31,064.32","30,582.28","30,833.11",114.4,"139,341,190"
25-May-18,"31,067.87","31,077.08","30,685.06","30,718.71",-342.52,"109,677,510"
24-May-18,"31,193.82","31,225.22","31,026.65","31,061.23",-127.39,"127,171,280"
23-May-18,"31,092.86","31,216.59","31,075.93","31,188.62",122.02,"131,332,710"
22-May-18,"30,451.56","31,098.05","30,451.56","31,066.60",621.33,"140,845,730"
21-May-18,"30,443.95","30,556.88","30,418.38","30,445.27",47.55,"88,458,220"
18-May-18,"30,541.18","30,596.37","30,322.10","30,397.72",-133.38,"82,848,510"
17-May-18,"30,661.78","30,675.08","30,506.70","30,531.10",-141.57,"56,937,060"
16-May-18,"30,739.05","30,818.29","30,530.47","30,672.67",-59.06,"77,526,210"
15-May-18,"30,838.86","30,914.65","30,459.52","30,731.73",-120.32,"181,104,780"
14-May-18,"31,566.63","31,566.63","30,802.07","30,852.05",-733.99,"176,122,700"
11-May-18,"31,762.77","31,847.23","31,565.22","31,586.04",-169.49,"164,686,290"
10-May-18,"31,804.04","31,957.35","31,736.47","31,755.53",-11,"196,268,300"
9-May-18,"32,029.69","32,099.38","31,539.46","31,766.53",-208.03,"191,850,300"
8-May-18,"32,140.08","32,207.07","31,899.23","31,974.56",-168.24,"153,514,800"
7-May-18,"32,273.88","32,489.63","32,118.42","32,142.79",-116.38,"130,508,070"
4-May-18,"32,476.44","32,490.14","32,243.57","32,259.17",-204.04,"139,667,680"
3-May-18,"32,756.62","32,777.07","32,386.85","32,463.21",-283.42,"144,231,710"
2-May-18,"32,975.29","32,986.74","32,734.48","32,746.63",-234.14,"131,211,760"
30-Apr-18,"33,094.61","33,165.07","32,941.51","32,980.77",-2.84,"248,565,870"
27-Apr-18,"32,915.24","33,082.46","32,902.06","32,983.61",62.43,"224,768,770"
26-Apr-18,"33,117.66","33,121.95","32,900.56","32,921.18",-170.1,"170,307,060"
25-Apr-18,"33,179.76","33,208.69","33,065.26","33,091.28",-83.66,"180,707,520"
24-Apr-18,"32,918.69","33,189.48","32,902.80","33,174.94",300.77,"154,282,510"
23-Apr-18,"32,749.24","32,913.08","32,727.10","32,874.17",125.99,"112,615,320"
20-Apr-18,"32,735.96","32,858.29","32,628.48","32,748.18",10.67,"144,012,960"
19-Apr-18,"32,761.98","32,794.87","32,592.76","32,737.51",-13.07,"183,362,920"
18-Apr-18,"32,947.04","33,045.79","32,724.77","32,750.57",-178.63,"156,038,200"
17-Apr-18,"32,803.83","32,977.11","32,728.45","32,929.20",130.19,"147,469,820"
16-Apr-18,"33,129.84","33,129.84","32,770.41","32,799.01",-297.86,"144,846,380"
13-Apr-18,"33,228.87","33,248.18","33,059.14","33,096.87",-127.5,"197,385,370"
12-Apr-18,"33,322.69","33,330.04","33,167.53","33,224.37",-37.23,"332,906,600"
11-Apr-18,"33,319.51","33,427.77","33,242.52","33,261.60",11.69,"284,383,920"
10-Apr-18,"33,286.66","33,320.78","33,165.91","33,249.91",-16.8,"219,831,970"
9-Apr-18,"33,327.82","33,417.03","33,240.85","33,266.71",-46.52,"202,789,470"
6-Apr-18,"33,283.50","33,475.53","33,242.35","33,313.23",135.12,"248,146,670"
5-Apr-18,"33,118.63","33,262.07","32,982.31","33,178.11",162.49,"233,353,070"
4-Apr-18,"33,000.27","33,241.41","32,988.21","33,015.62",44.78,"270,177,880"
3-Apr-18,"32,908.42","33,030.23","32,873.85","32,970.84",62.1,"282,642,610"
2-Apr-18,"32,781.19","32,908.74","32,707.84","32,908.74",181.5,"262,520,110"
30-Mar-18,"32,748.31","32,807.43","32,681.83","32,727.24",-12.7,"230,335,370"
29-Mar-18,"32,408.10","32,750.99","32,404.00","32,739.94",338.53,"296,604,090"
28-Mar-18,"32,291.91","32,437.49","32,214.17","32,401.41",134.11,"248,106,920"
27-Mar-18,"32,339.12","32,429.67","32,213.20","32,267.30",-43.27,"235,587,240"
26-Mar-18,"32,339.79","32,377.47","32,223.15","32,310.57",-32.8,"187,927,760"
22-Mar-18,"32,167.47","32,360.22","32,048.26","32,343.37",219.85,"228,444,570"
21-Mar-18,"32,038.22","32,284.87","32,035.92","32,123.52",160.35,"207,071,650"
20-Mar-18,"31,623.31","32,015.89","31,623.31","31,963.17",344.04,"219,909,550"
19-Mar-18,"31,603.43","31,695.45","31,528.30","31,619.13",11.43,"115,968,720"
16-Mar-18,"31,689.70","31,699.97","31,578.03","31,607.70",-73.13,"193,397,480"
15-Mar-18,"31,582.73","31,681.75","31,570.12","31,680.83",103.9,"220,440,510"
14-Mar-18,"31,570.06","31,599.25","31,505.44","31,576.93",0.37,"198,432,390"
13-Mar-18,"31,426.39","31,621.84","31,384.20","31,576.56",166,"152,323,310"
12-Mar-18,"31,231.43","31,451.19","31,231.43","31,410.56",190.52,"109,725,100"
9-Mar-18,"31,245.91","31,326.25","31,134.29","31,220.04",-6.71,"139,896,270"
8-Mar-18,"31,480.03","31,526.27","31,153.39","31,226.75",-258.55,"163,265,660"
7-Mar-18,"31,713.14","31,724.99","31,468.93","31,485.30",-216.52,"142,428,260"
6-Mar-18,"31,763.43","31,870.88","31,677.47","31,701.82",-35.95,"177,594,890"
5-Mar-18,"31,700.71","31,765.58","31,651.43","31,737.77",71.22,"137,042,470"
2-Mar-18,"31,482.08","31,672.60","31,412.62","31,666.55",214.65,"229,930,650"
1-Mar-18,"31,393.19","31,588.66","31,354.86","31,451.89",79.64,"211,946,970"
28-Feb-18,"31,252.20","31,418.19","31,237.23","31,372.24",133.76,"151,361,130"
27-Feb-18,"31,105.89","31,268.53","30,958.41","31,238.48",130.41,"144,887,780"
26-Feb-18,"31,339.75","31,375.81","30,986.10","31,108.07",-129.89,"167,620,450"
23-Feb-18,"31,534.32","31,580.49","31,040.36","31,237.96",-182.93,"244,505,600"
22-Feb-18,"30,916.54","31,463.27","30,748.28","31,420.89",396.48,"190,647,810"
21-Feb-18,"31,289.92","31,370.94","30,966.98","31,024.41",-162.66,"188,066,310"
20-Feb-18,"31,310.43","31,311.51","30,933.05","31,187.07",-116.11,"169,709,750"
19-Feb-18,"31,522.66","31,611.82","31,268.31","31,303.18",-153.75,"126,714,720"
16-Feb-18,"30,999.18","31,494.00","30,999.18","31,456.93",464.25,"148,358,060"
15-Feb-18,"31,323.88","31,370.50","30,946.15","30,992.68",-311.49,"219,482,850"
14-Feb-18,"31,571.66","31,600.43","31,257.83","31,304.17",-263.28,"206,987,800"
13-Feb-18,"31,521.64","31,645.39","31,512.01","31,567.45",87.53,"203,686,860"
12-Feb-18,"31,650.00","31,726.59","31,453.31","31,479.92",-176.24,"215,319,500"
9-Feb-18,"31,523.58","31,666.29","31,394.41","31,656.16",72.37,"225,631,890"
8-Feb-18,"31,847.13","31,863.88","31,568.31","31,583.79",-260.39,"246,018,070"
7-Feb-18,"31,789.15","31,908.09","31,767.28","31,844.18",162.12,"269,986,050"
6-Feb-18,"31,695.60","31,702.27","31,418.94","31,682.06",-205.17,"237,956,010"
2-Feb-18,"31,824.13","32,049.63","31,809.86","31,887.23",120.9,"284,372,670"
1-Feb-18,"31,796.56","31,988.77","31,735.93","31,766.33",3.91,"228,317,620"
31-Jan-18,"31,850.65","31,987.14","31,653.06","31,762.42",-82.08,"288,592,950"
30-Jan-18,"31,957.88","32,029.07","31,713.94","31,844.49",-81.2,"282,480,510"
29-Jan-18,"32,102.57","32,161.00","31,819.80","31,925.69",-117.6,"192,333,270"
26-Jan-18,"32,152.40","32,153.48","31,823.02","32,043.29",-95.6,"270,755,670"
25-Jan-18,"32,250.27","32,395.79","32,106.13","32,138.89",-111.38,"245,726,170"
24-Jan-18,"32,187.77","32,477.95","32,065.00","32,250.27",144.15,"339,671,580"
23-Jan-18,"32,046.91","32,189.35","31,840.49","32,106.12",59.21,"226,443,510"
22-Jan-18,"31,635.99","32,071.87","31,597.09","32,068.42",451.48,"294,354,010"
19-Jan-18,"31,270.51","31,604.18","31,245.12","31,595.43",365.59,"209,472,080"
18-Jan-18,"31,240.71","31,489.82","31,022.99","31,229.84",118.06,"268,457,330"
17-Jan-18,"30,858.89","31,146.83","30,811.96","31,111.78",264.44,"151,337,730"
16-Jan-18,"30,570.13","30,993.99","30,553.53","30,847.34",282.26,"160,883,230"
15-Jan-18,"30,921.13","30,924.00","30,481.47","30,565.08",-366.99,"130,479,990"
12-Jan-18,"31,308.15","31,315.96","30,797.39","30,932.07",-359.68,"238,673,330"
11-Jan-18,"31,454.50","31,514.16","31,133.96","31,291.75",-143.35,"319,451,120"
10-Jan-18,"31,053.59","31,453.75","31,053.59","31,435.10",439.43,"327,761,830"
9-Jan-18,"31,257.70","31,280.73","30,845.41","30,995.67",-216.77,"225,340,450"
8-Jan-18,"30,946.43","31,280.54","30,946.43","31,212.44",335.39,"270,611,900"
5-Jan-18,"30,482.23","30,889.13","30,443.24","30,877.05",393.62,"260,949,920"
4-Jan-18,"30,289.68","30,532.57","30,289.68","30,483.43",241.07,"222,352,310"
3-Jan-18,"30,310.87","30,471.95","30,035.30","30,242.36",-30.43,"233,607,590"
2-Jan-18,"29,758.96","30,330.86","29,686.94","30,272.79",494.16,"229,369,010"
1-Jan-18,"29,774.23","29,838.95","29,512.85","29,778.63",4.39,"118,261,640"
29-Dec-17,"29,602.87","29,800.03","29,567.18","29,774.24",194,"240,969,610"
28-Dec-17,"29,456.68","29,672.98","29,321.20","29,580.24",183.17,"239,587,530"
27-Dec-17,"29,126.08","29,402.74","29,126.08","29,397.07",331.47,"199,343,000"
26-Dec-17,"29,080.30","29,165.11","28,941.30","29,065.60",23.67,"178,175,050"
22-Dec-17,"28,554.05","29,043.66","28,532.62","29,041.93",517.14,"222,992,140"
21-Dec-17,"28,381.75","28,567.85","28,236.41","28,524.78",157.54,"179,631,020"
20-Dec-17,"28,238.42","28,452.44","28,135.45","28,367.24",156.64,"129,652,650"
19-Dec-17,"28,500.19","28,527.33","28,148.87","28,210.60",-279.23,"108,555,280"
18-Dec-17,"28,643.71","28,671.22","28,474.46","28,489.83",-145.7,"50,045,760"
15-Dec-17,"28,492.94","28,885.46","28,485.53","28,635.53",133.61,"139,767,400"
14-Dec-17,"28,861.38","28,861.38","28,479.48","28,501.92",-352.36,"92,946,140"
13-Dec-17,"28,668.38","28,868.26","28,659.10","28,854.28",221.57,"117,709,810"
12-Dec-17,"28,609.70","28,678.68","28,052.88","28,632.71",45.73,"195,490,880"
11-Dec-17,"28,895.62","29,138.61","28,521.45","28,586.98",-308.67,"129,421,650"
8-Dec-17,"28,609.90","29,030.65","28,504.51","28,895.65",222.99,"149,528,270"
7-Dec-17,"29,280.42","29,280.42","28,672.66","28,672.66",-623.58,"163,266,720"
6-Dec-17,"29,275.96","29,367.66","29,228.68","29,296.24",49.75,"149,572,970"
5-Dec-17,"29,214.40","29,269.65","29,109.63","29,246.49",50.95,"147,302,770"
4-Dec-17,"29,131.36","29,208.91","29,107.04","29,195.54",82.6,"96,654,960"
30-Nov-17,"28,956.45","29,151.27","28,945.78","29,112.94",173.17,"180,780,060"
29-Nov-17,"28,856.18","28,965.12","28,725.85","28,939.77",95.04,"114,913,580"
28-Nov-17,"29,074.92","29,122.59","28,752.63","28,844.73",-202.49,"113,001,370"
27-Nov-17,"28,967.72","29,078.69","28,791.47","29,047.22",36.07,"110,952,780"
24-Nov-17,"29,034.71","29,071.93","28,860.22","29,011.15",-7.21,"106,330,780"
23-Nov-17,"29,322.79","29,381.11","28,948.51","29,018.36",-279.57,"101,839,820"
22-Nov-17,"29,214.50","29,299.29","29,137.66","29,297.93",146.34,"156,986,440"
21-Nov-17,"28,985.80","29,181.54","28,940.98","29,151.59",181.09,"101,799,660"
20-Nov-17,"29,265.56","29,332.12","28,894.49","28,970.50",-291.38,"94,109,900"
17-Nov-17,"29,158.53","29,293.96","29,051.79","29,261.88",109.85,"115,620,930"
16-Nov-17,"29,090.82","29,230.31","29,062.90","29,152.03",95.85,"96,709,460"
15-Nov-17,"29,125.07","29,171.45","29,023.44","29,056.18",-123.6,"90,373,680"
14-Nov-17,"29,373.75","29,435.78","29,160.97","29,179.78",-188.44,"140,084,690"
13-Nov-17,"29,476.42","29,476.42","29,309.41","29,368.22",-108.2,"87,442,780"
10-Nov-17,"29,747.35","29,747.35","29,465.93","29,476.42",-239.45,"128,012,552"
9-Nov-17,"29,499.65","29,809.63","29,494.04","29,715.87",293.35,"161,743,040"
8-Nov-17,"29,303.59","29,438.11","29,257.72","29,422.52",122.27,"97,376,210"
7-Nov-17,"29,295.40","29,445.24","29,279.69","29,300.25",70.35,"106,587,860"
6-Nov-17,"29,428.88","29,439.14","29,217.96","29,229.90",-129.27,"75,430,880"
3-Nov-17,"29,062.68","29,397.66","29,044.70","29,359.17",305.78,"115,492,180"
2-Nov-17,"29,075.21","29,226.76","28,953.41","29,053.39",12.52,"116,556,240"
1-Nov-17,"28,632.78","29,108.01","28,632.78","29,040.87",444.27,"116,691,920"
31-Oct-17,"28,907.61","28,908.06","28,495.98","28,596.60",-317.09,"139,435,560"
30-Oct-17,"29,390.18","29,392.75","28,796.25","28,913.69",-430.74,"98,711,760"
27-Oct-17,"29,500.49","29,507.13","29,094.12","29,344.43",-144.73,"133,237,690"
26-Oct-17,"29,612.81","29,660.82","29,425.93","29,489.15",-85.74,"139,839,900"
25-Oct-17,"29,431.21","29,587.20","29,431.08","29,553.26",134.9,"102,696,416"
24-Oct-17,"29,516.41","29,521.23","29,206.77","29,418.36",-110.02,"143,245,408"
23-Oct-17,"29,908.13","29,933.97","29,497.09","29,528.38",-349.4,"153,395,488"
20-Oct-17,"29,647.92","29,924.32","29,538.91","29,877.78",283.62,"261,102,912"
19-Oct-17,"29,129.24","29,649.99","29,129.01","29,594.16",514.24,"231,994,240"
18-Oct-17,"29,178.24","29,212.68","28,833.99","29,079.92",-74.94,"138,054,592"
17-Oct-17,"29,299.04","29,597.40","29,139.62","29,154.86",-104.08,"166,766,016"
16-Oct-17,"28,766.80","29,270.57","28,766.80","29,258.94",561.72,"124,727,008"
13-Oct-17,"29,016.95","29,016.95","28,508.83","28,697.22",-328.55,"153,684,608"
12-Oct-17,"29,170.38","29,361.99","28,731.43","29,025.77",-110.72,"137,919,024"
11-Oct-17,"29,208.01","29,282.25","29,052.49","29,136.49",-45.94,"129,443,088"
10-Oct-17,"29,513.59","29,515.85","28,985.45","29,182.43",-324.92,"184,134,336"
9-Oct-17,"29,656.34","29,657.20","29,419.86","29,507.35",-143.21,"123,300,392"
6-Oct-17,"29,175.21","29,661.28","29,175.21","29,650.56",488.47,"147,140,624"
5-Oct-17,"29,228.29","29,370.06","28,931.66","29,162.09",-7.92,"150,196,976"
4-Oct-17,"29,636.88","29,675.18","28,780.20","29,170.01",-472.88,"191,748,704"
3-Oct-17,"30,177.54","30,177.54","29,573.07","29,642.89",-519.51,"121,269,200"
2-Oct-17,"30,406.65","30,411.70","30,121.20","30,162.40",-233.31,"88,777,080"
29-Sep-17,"30,319.57","30,422.10","30,286.91","30,395.71",105.88,"172,698,208"
28-Sep-17,"30,210.07","30,307.99","30,175.01","30,289.83",78.83,"140,352,736"
27-Sep-17,"30,408.63","30,439.48","30,072.89","30,211.00",-257.21,"146,700,704"
26-Sep-17,"30,517.01","30,586.71","30,434.71","30,468.21",18.92,"145,317,088"
25-Sep-17,"30,488.58","30,625.66","30,317.74","30,449.29",-12.94,"126,010,512"
22-Sep-17,"30,446.01","30,550.15","30,335.14","30,462.23",18.5,"131,773,160"
21-Sep-17,"30,782.06","30,806.40","30,418.14","30,443.73",-328.22,"165,443,360"
20-Sep-17,"30,750.32","30,838.79","30,678.72","30,771.95",57.08,"222,720,672"
19-Sep-17,"30,488.42","30,752.35","30,488.42","30,714.87",250.5,"218,028,560"
18-Sep-17,"30,437.86","30,488.31","30,237.01","30,464.37",53.9,"113,495,960"
15-Sep-17,"30,488.92","30,642.01","30,289.48","30,410.47",-47.64,"199,407,552"
14-Sep-17,"30,299.87","30,529.78","30,198.27","30,458.11",221.98,"216,386,576"
13-Sep-17,"29,652.33","30,275.82","29,647.45","30,236.13",632.98,"173,618,144"
12-Sep-17,"29,615.71","29,685.35","29,375.47","29,603.15",50.2,"99,617,424"
11-Sep-17,"29,807.51","29,822.05","29,523.12","29,552.95",-200.34,"94,852,552"
8-Sep-17,"29,542.79","29,803.07","29,542.79","29,753.29",334.22,"140,503,984"
7-Sep-17,"29,665.88","29,752.41","29,246.40","29,419.07",-264.31,"147,190,112"
6-Sep-17,"29,963.90","30,075.12","29,651.50","29,683.38",-215.61,"147,636,304"
5-Sep-17,"29,493.43","29,928.94","29,472.43","29,898.99",379.48,"107,659,800"
31-Aug-17,"29,518.16","29,658.69","29,229.11","29,519.51",-42.9,"70,444,248"
30-Aug-17,"29,319.55","29,612.59","29,303.79","29,562.41",157.41,"132,099,808"
29-Aug-17,"29,834.66","29,834.66","29,329.44","29,405.00",-496.46,"130,080,152"
28-Aug-17,"30,168.05","30,247.40","29,778.00","29,901.46",-338.32,"102,696,200"
25-Aug-17,"30,021.80","30,303.64","29,762.53","30,239.78",207.29,"176,858,656"
24-Aug-17,"30,480.43","30,604.36","29,957.80","30,032.49",-416.86,"184,631,552"
23-Aug-17,"29,906.92","30,473.25","29,847.60","30,449.35",551.68,"166,577,168"
22-Aug-17,"29,988.84","30,052.52","29,340.49","29,897.67",-125.58,"216,892,992"
21-Aug-17,"30,644.82","30,668.57","29,924.84","30,023.25",-598.07,"152,980,784"
18-Aug-17,"30,592.50","30,641.55","30,093.67","30,621.32",29.02,"187,927,936"
17-Aug-17,"31,270.72","31,303.43","30,555.53","30,592.30",-655.39,"167,079,680"
16-Aug-17,"31,125.51","31,336.45","31,025.99","31,247.69",137.01,"186,955,008"
15-Aug-17,"32,079.44","32,103.51","31,083.86","31,110.68",-969.02,"190,959,616"
11-Aug-17,"32,275.87","32,279.38","32,061.02","32,079.70",-192.99,"113,607,648"
10-Aug-17,"32,518.15","32,639.77","32,238.23","32,272.69",-221.98,"174,862,384"
9-Aug-17,"32,466.84","32,528.02","32,180.88","32,494.67",50.57,"213,546,720"
8-Aug-17,"32,796.83","32,800.64","32,382.67","32,444.10",-339.06,"205,471,904"
7-Aug-17,"33,045.18","33,073.22","32,690.96","32,783.16",-255.6,"240,812,864"
4-Aug-17,"33,183.58","33,249.89","33,017.44","33,038.76",-123.27,"345,350,304"
3-Aug-17,"33,168.07","33,227.50","33,070.62","33,162.03",59.78,"455,270,400"
2-Aug-17,"32,935.32","33,124.49","32,922.97","33,102.25",232.64,"367,495,680"
1-Aug-17,"32,602.77","32,908.84","32,602.77","32,869.61",316.23,"255,864,512"
31-Jul-17,"32,669.51","33,112.43","32,507.12","32,553.38",115.35,"319,050,528"
28-Jul-17,"31,811.92","32,526.56","31,249.50","32,438.03",142.21,"326,871,040"
27-Jul-17,"32,225.09","32,331.54","32,175.07","32,295.82",68.37,"158,498,560"
26-Jul-17,"32,322.46","32,368.01","32,191.72","32,227.45",-7.72,"175,376,576"
25-Jul-17,"31,953.06","32,253.28","31,920.64","32,235.17",307.82,"223,425,536"
24-Jul-17,"31,832.47","31,941.78","31,765.80","31,927.35",148.53,"105,720,336"
21-Jul-17,"31,574.72","31,808.20","31,328.70","31,778.82",164.17,"122,373,536"
20-Jul-17,"31,890.75","32,148.73","31,553.93","31,614.65",-155.04,"147,971,424"
19-Jul-17,"31,856.25","31,963.95","31,669.76","31,769.69",-69.89,"165,438,384"
18-Jul-17,"31,171.74","31,856.03","31,171.74","31,839.58",656.75,"158,163,056"
17-Jul-17,"31,015.10","31,273.21","31,010.91","31,182.83",85.84,"75,166,040"
14-Jul-17,"30,831.61","31,158.50","30,769.09","31,096.99",278.87,"111,759,992"
13-Jul-17,"30,875.39","31,069.04","30,376.55","30,818.12",-56.06,"125,302,632"
12-Jul-17,"30,763.77","31,020.70","30,373.73","30,874.18",-74.61,"214,972,976"
11-Jul-17,"31,810.45","31,810.45","30,948.79","30,948.79","-1,376.81","185,015,440"
10-Jul-17,"31,676.02","32,365.34","31,464.37","32,325.60",613.27,"234,646,752"
7-Jul-17,"31,463.81","31,755.69","31,305.01","31,712.33",246.92,"132,215,488"
6-Jul-17,"31,785.46","31,887.55","31,325.91","31,465.41",-329.62,"146,316,512"
5-Jul-17,"31,826.09","32,309.29","31,700.16","31,795.03",-14.7,"204,178,496"
4-Jul-17,"31,324.05","31,930.76","31,184.25","31,809.73",444.73,"189,632,112"
3-Jul-17,"32,485.15","32,485.15","31,325.11","31,365.00","-1,129.30","156,290,832"
30-Jun-17,"32,453.15","32,501.47","32,296.76","32,494.30",56.48,"235,471,600"
29-Jun-17,"32,270.50","32,614.11","32,107.80","32,437.82",190.18,"187,293,408"
22-Jun-17,"31,852.41","32,325.82","31,821.87","32,247.64",473.65,"292,608,480"
21-Jun-17,"31,362.99","31,950.15","30,823.50","31,773.99",266.16,"344,558,656"
20-Jun-17,"32,598.05","32,661.00","31,447.14","31,507.83","-1,013.95","286,511,040"
19-Jun-17,"32,718.07","32,791.46","32,434.77","32,521.78",-168.83,"168,173,056"
16-Jun-17,"33,077.95","33,099.22","32,637.59","32,690.61",-378.6,"129,869,488"
15-Jun-17,"33,033.17","33,396.39","33,012.63","33,069.21",-53.4,"354,795,488"
14-Jun-17,"33,512.31","33,688.95","33,055.18","33,122.61",-286.9,"255,543,392"
13-Jun-17,"33,184.61","33,703.45","32,879.26","33,409.51",156.87,"316,702,816"
12-Jun-17,"34,324.27","34,324.27","33,161.47","33,252.64","-1,107.73","219,131,040"
9-Jun-17,"34,625.56","34,638.29","34,336.41","34,360.37",-263.42,"206,797,776"
8-Jun-17,"34,685.23","34,759.44","34,573.88","34,623.79",-89.72,"268,786,816"
7-Jun-17,"34,684.79","34,749.64","34,576.35","34,713.51",72.14,"231,954,032"
6-Jun-17,"34,738.37","34,758.94","34,543.71","34,641.37",16.37,"231,530,048"
5-Jun-17,"33,775.09","34,667.90","33,775.09","34,625.00",931.41,"254,521,184"
2-Jun-17,"33,739.84","33,880.53","33,099.01","33,693.59",-181.38,"220,403,344"
